ticket_id,created_at,customer_id,customer_segment,channel,product_area,issue_type,priority,status,sla_plan,resolution_time_hours,reopened,customer_sentiment,csat_score,has_attachment,platform,region,year,month,month_name
TCKT_050028,2024-05-20 19:25:20,CUST_00171,enterprise,email,billing,bug,high,in_progress,gold,29.91,0,positive,5,0,ios,Unknown,2024,5,May
TCKT_035850,2025-12-01 08:45:58,CUST_09305,individual,in_app,billing,billing_problem,low,resolved,standard,43.08,0,negative,3,0,ios,EU,2025,12,December
TCKT_050351,2023-07-02 08:04:53,CUST_08648,enterprise,web_form,billing,how_to,low,open,gold,29.91,0,neutral,4,1,api_client,EU,2023,7,July
TCKT_068303,2023-07-28 02:53:44,CUST_09771,non_profit,email,data_export,other,medium,resolved,standard,8.24,0,neutral,0,0,ios,MEA,2023,7,July
TCKT_062685,2022-05-04 14:11:06,CUST_07995,non_profit,in_app,mobile_app,billing_problem,medium,resolved,gold,33.07,0,neutral,4,0,android,Unknown,2022,5,May
TCKT_041117,2025-05-08 11:47:50,CUST_02116,individual,chat,billing,bug,low,in_progress,standard,29.91,0,neutral,0,0,api_client,Unknown,2025,5,May
TCKT_034695,2023-08-10 03:30:36,CUST_05848,small_business,email,login_auth,other,medium,on_hold,standard,29.91,0,very_positive,5,1,api_client,Unknown,2023,8,August
TCKT_056038,2023-11-09 21:12:05,CUST_01800,enterprise,chat,analytics_dashboard,feature_request,medium,resolved,standard,23.03,0,positive,4,1,ios,Unknown,2023,11,November
TCKT_089840,2024-03-05 06:53:57,CUST_03447,small_business,in_app,billing,other,high,in_progress,standard,29.91,0,very_positive,5,0,android,EU,2024,3,March
TCKT_039365,2023-08-20 22:47:09,CUST_08593,enterprise,in_app,data_export,account_access,medium,resolved,standard,5.97,0,negative,2,0,ios,Unknown,2023,8,August
TCKT_072748,2024-01-20 14:32:22,CUST_01282,small_business,web_form,analytics_dashboard,feature_request,high,closed_no_action,gold,115.64,0,neutral,4,0,web,MEA,2024,1,January
TCKT_083244,2023-10-27 19:29:50,CUST_02740,individual,chat,login_auth,how_to,medium,on_hold,standard,29.91,0,neutral,4,1,web,Unknown,2023,10,October
TCKT_005713,2024-03-31 06:22:11,CUST_02973,individual,phone_transcript,notifications,billing_problem,medium,in_progress,standard,29.91,0,very_positive,5,0,web,EU,2024,3,March
TCKT_040487,2024-12-27 10:24:10,CUST_09337,enterprise,web_form,data_export,how_to,medium,in_progress,gold,29.91,0,positive,4,0,desktop_app,EU,2024,12,December
TCKT_032046,2023-08-08 12:24:30,CUST_07338,education,email,login_auth,other,medium,in_progress,standard,29.91,0,negative,3,0,ios,MEA,2023,8,August
TCKT_080145,2023-03-13 08:12:36,CUST_02465,non_profit,phone_transcript,api_integration,security_concern,medium,resolved,gold,40.98,0,negative,3,0,api_client,EU,2023,3,March
TCKT_006351,2025-01-31 07:52:51,CUST_09934,small_business,email,login_auth,billing_problem,low,resolved,standard,24.74,0,neutral,0,0,ios,MEA,2025,1,January
TCKT_008876,2023-11-03 23:12:35,CUST_07278,education,email,mobile_app,performance,medium,open,platinum,29.91,0,negative,3,1,api_client,MEA,2023,11,November
TCKT_025265,2025-03-29 11:23:12,CUST_05512,education,web_form,mobile_app,feature_request,medium,in_progress,standard,29.91,0,negative,0,0,ios,Unknown,2025,3,March
TCKT_038877,2025-03-14 00:24:13,CUST_00129,small_business,web_form,login_auth,bug,low,resolved,standard,43.9,0,neutral,0,0,web,EU,2025,3,March
TCKT_021338,2023-10-25 01:56:02,CUST_04580,enterprise,phone_transcript,notifications,performance,high,in_progress,standard,29.91,0,positive,4,1,android,EU,2023,10,October
TCKT_046978,2025-11-26 17:53:21,CUST_04923,non_profit,email,analytics_dashboard,how_to,low,resolved,standard,68.32,0,neutral,4,0,api_client,MEA,2025,11,November
TCKT_084959,2022-11-11 12:32:30,CUST_06971,small_business,chat,analytics_dashboard,security_concern,medium,resolved,standard,12.29,1,very_negative,1,0,web,EU,2022,11,November
TCKT_055709,2024-06-13 08:57:51,CUST_05463,education,in_app,data_export,feature_request,low,on_hold,standard,29.91,0,neutral,3,0,android,LATAM,2024,6,June
TCKT_047917,2024-07-03 14:24:58,CUST_04127,non_profit,email,data_export,account_access,high,on_hold,standard,29.91,0,negative,2,0,api_client,LATAM,2024,7,July
TCKT_021269,2025-05-06 03:46:17,CUST_00192,small_business,web_form,login_auth,how_to,medium,in_progress,standard,29.91,0,negative,3,1,desktop_app,APAC,2025,5,May
TCKT_052002,2025-06-06 01:34:52,CUST_04170,non_profit,in_app,data_export,feature_request,medium,open,platinum,29.91,0,very_positive,5,0,desktop_app,APAC,2025,6,June
TCKT_090625,2022-04-22 21:38:04,CUST_09975,small_business,phone_transcript,billing,other,high,on_hold,platinum,29.91,0,positive,4,0,api_client,APAC,2022,4,April
TCKT_028641,2025-05-16 20:57:27,CUST_04471,enterprise,email,notifications,feature_request,medium,on_hold,platinum,29.91,0,neutral,4,0,api_client,MEA,2025,5,May
TCKT_079086,2022-03-15 16:55:13,CUST_03659,small_business,web_form,data_export,how_to,medium,in_progress,gold,29.91,0,negative,3,0,android,APAC,2022,3,March
TCKT_004093,2023-06-07 02:24:07,CUST_04122,small_business,web_form,notifications,bug,low,resolved,gold,9.44,0,neutral,0,0,api_client,LATAM,2023,6,June
TCKT_007207,2023-04-10 15:14:56,CUST_01213,education,chat,analytics_dashboard,bug,medium,resolved,standard,28.53,0,negative,2,0,web,EU,2023,4,April
TCKT_080508,2025-05-05 23:19:21,CUST_07999,education,email,analytics_dashboard,billing_problem,medium,resolved,platinum,5.58,0,very_negative,2,1,web,LATAM,2025,5,May
TCKT_006073,2024-09-16 19:25:30,CUST_03158,education,phone_transcript,mobile_app,billing_problem,urgent,open,standard,29.91,0,very_negative,1,0,api_client,LATAM,2024,9,September
TCKT_092258,2024-08-28 13:37:22,CUST_06069,small_business,email,mobile_app,how_to,low,in_progress,standard,29.91,0,positive,4,0,api_client,MEA,2024,8,August
TCKT_093335,2025-09-21 01:52:59,CUST_09320,education,chat,data_export,performance,medium,resolved,standard,27.03,0,negative,0,0,web,APAC,2025,9,September
TCKT_039433,2024-08-03 00:26:00,CUST_08191,education,web_form,login_auth,security_concern,urgent,resolved,standard,6.03,0,very_negative,0,0,android,LATAM,2024,8,August
TCKT_068288,2023-06-30 12:55:19,CUST_00159,non_profit,phone_transcript,data_export,other,medium,resolved,standard,34.55,0,neutral,0,0,api_client,MEA,2023,6,June
TCKT_076942,2022-08-02 19:26:14,CUST_00314,enterprise,web_form,notifications,how_to,low,resolved,gold,47.62,0,positive,4,0,web,MEA,2022,8,August
TCKT_088953,2022-08-04 06:57:30,CUST_03525,non_profit,in_app,api_integration,how_to,low,on_hold,standard,29.91,0,neutral,4,1,desktop_app,MEA,2022,8,August
TCKT_098186,2023-12-25 06:47:55,CUST_00577,small_business,in_app,mobile_app,account_access,high,closed_no_action,platinum,165.1,0,negative,3,0,desktop_app,EU,2023,12,December
TCKT_006580,2022-03-19 23:15:26,CUST_01016,non_profit,in_app,billing,security_concern,low,resolved,gold,35.38,0,very_positive,5,0,api_client,APAC,2022,3,March
TCKT_095960,2023-11-20 22:45:56,CUST_02980,education,in_app,mobile_app,feature_request,medium,on_hold,gold,29.91,0,positive,4,0,desktop_app,LATAM,2023,11,November
TCKT_086668,2024-11-14 08:01:29,CUST_09168,enterprise,email,api_integration,performance,low,closed_no_action,gold,101.29,0,negative,3,0,api_client,MEA,2024,11,November
TCKT_019177,2025-09-27 11:50:58,CUST_05177,education,email,mobile_app,feature_request,medium,on_hold,standard,29.91,0,positive,5,1,api_client,LATAM,2025,9,September
TCKT_082804,2025-02-27 18:06:52,CUST_06102,enterprise,email,mobile_app,security_concern,medium,resolved,gold,19.12,0,very_negative,1,0,web,EU,2025,2,February
TCKT_086242,2023-01-07 13:30:28,CUST_08589,education,in_app,api_integration,bug,low,resolved,gold,62.95,0,very_negative,2,0,web,LATAM,2023,1,January
TCKT_044060,2025-07-03 20:23:02,CUST_01194,education,email,notifications,feature_request,medium,resolved,standard,43.3,0,positive,0,0,web,APAC,2025,7,July
TCKT_057665,2024-11-20 11:50:53,CUST_06781,individual,web_form,api_integration,performance,low,open,standard,29.91,1,neutral,0,0,ios,Unknown,2024,11,November
TCKT_081849,2025-08-21 19:32:10,CUST_05600,enterprise,in_app,mobile_app,billing_problem,high,in_progress,standard,29.91,0,very_negative,2,0,web,MEA,2025,8,August
TCKT_091701,2025-02-04 07:33:51,CUST_00385,enterprise,web_form,notifications,security_concern,low,resolved,standard,46.64,0,very_negative,0,0,web,APAC,2025,2,February
TCKT_039384,2023-10-17 13:16:47,CUST_09486,enterprise,in_app,mobile_app,bug,low,resolved,standard,71.19,0,very_positive,0,0,desktop_app,Unknown,2023,10,October
TCKT_061093,2025-12-28 02:08:57,CUST_02455,individual,email,login_auth,bug,medium,resolved,standard,6.79,0,negative,2,0,api_client,LATAM,2025,12,December
TCKT_076443,2023-04-10 03:19:25,CUST_05745,individual,email,analytics_dashboard,bug,low,resolved,platinum,70.91,0,positive,4,0,api_client,Unknown,2023,4,April
TCKT_039690,2024-10-14 10:10:34,CUST_03288,individual,in_app,mobile_app,other,low,in_progress,gold,29.91,0,very_positive,5,0,web,Unknown,2024,10,October
TCKT_098472,2025-10-15 19:11:14,CUST_08567,education,phone_transcript,billing,performance,medium,resolved,standard,5.97,0,neutral,3,1,api_client,EU,2025,10,October
TCKT_052748,2024-08-24 21:43:58,CUST_00090,individual,in_app,mobile_app,account_access,low,resolved,gold,62.29,0,neutral,0,1,web,Unknown,2024,8,August
TCKT_036833,2022-10-24 01:48:04,CUST_01455,non_profit,email,login_auth,feature_request,medium,closed_no_action,standard,67.76,0,neutral,4,0,web,LATAM,2022,10,October
TCKT_015723,2023-09-10 23:41:09,CUST_05615,non_profit,in_app,mobile_app,how_to,medium,on_hold,standard,29.91,0,very_positive,5,0,api_client,APAC,2023,9,September
TCKT_043567,2025-07-21 18:11:25,CUST_05160,individual,chat,api_integration,billing_problem,medium,resolved,standard,23.99,0,very_negative,2,0,ios,EU,2025,7,July
TCKT_028128,2022-07-18 09:07:01,CUST_08292,education,web_form,login_auth,how_to,medium,resolved,gold,39.75,0,very_negative,0,0,api_client,EU,2022,7,July
TCKT_076379,2023-08-26 11:13:37,CUST_02718,small_business,phone_transcript,data_export,how_to,low,in_progress,standard,29.91,1,neutral,0,0,web,Unknown,2023,8,August
TCKT_063537,2024-10-28 20:46:31,CUST_03088,non_profit,email,api_integration,bug,high,in_progress,standard,29.91,0,positive,5,0,web,MEA,2024,10,October
TCKT_055384,2025-04-04 21:54:58,CUST_01623,enterprise,web_form,analytics_dashboard,bug,high,open,gold,29.91,0,very_negative,0,1,desktop_app,APAC,2025,4,April
TCKT_034385,2023-01-09 14:57:33,CUST_04084,education,email,api_integration,security_concern,low,in_progress,gold,29.91,0,neutral,3,0,android,APAC,2023,1,January
TCKT_057970,2022-08-31 02:11:06,CUST_01598,enterprise,chat,data_export,bug,medium,in_progress,gold,29.91,0,negative,2,0,web,EU,2022,8,August
TCKT_096032,2023-03-09 22:21:05,CUST_03743,individual,web_form,login_auth,billing_problem,urgent,resolved,standard,7.91,1,neutral,3,1,android,EU,2023,3,March
TCKT_010455,2023-01-22 03:02:21,CUST_04564,individual,email,billing,feature_request,low,resolved,gold,32.43,0,positive,5,0,ios,EU,2023,1,January
TCKT_053974,2024-08-02 21:28:54,CUST_04066,individual,in_app,analytics_dashboard,other,medium,resolved,standard,30.98,0,very_positive,0,0,android,Unknown,2024,8,August
TCKT_098111,2025-09-24 22:33:12,CUST_04658,small_business,web_form,login_auth,account_access,low,open,standard,29.91,0,neutral,0,0,ios,MEA,2025,9,September
TCKT_095104,2023-01-29 10:40:14,CUST_02190,education,web_form,notifications,account_access,medium,resolved,standard,13.86,0,neutral,0,0,api_client,APAC,2023,1,January
TCKT_081608,2025-10-31 06:06:42,CUST_02243,individual,in_app,billing,how_to,medium,on_hold,standard,29.91,0,neutral,3,0,ios,Unknown,2025,10,October
TCKT_098560,2025-01-05 16:50:59,CUST_08560,education,phone_transcript,data_export,other,low,in_progress,standard,29.91,0,neutral,0,1,web,LATAM,2025,1,January
TCKT_093887,2025-02-01 08:58:13,CUST_09612,small_business,email,api_integration,billing_problem,high,resolved,standard,7.88,0,negative,2,0,api_client,APAC,2025,2,February
TCKT_074402,2025-05-20 13:53:13,CUST_03489,enterprise,chat,mobile_app,how_to,low,resolved,standard,48.21,0,neutral,3,0,desktop_app,APAC,2025,5,May
TCKT_078681,2024-04-14 19:56:59,CUST_09660,education,chat,mobile_app,billing_problem,low,resolved,standard,27.04,0,negative,0,0,android,APAC,2024,4,April
TCKT_084760,2024-12-12 18:04:38,CUST_08165,individual,in_app,notifications,how_to,low,resolved,standard,11.96,0,positive,4,0,api_client,APAC,2024,12,December
TCKT_004339,2024-06-26 11:55:12,CUST_00581,small_business,email,mobile_app,other,low,open,standard,29.91,0,very_negative,1,0,desktop_app,LATAM,2024,6,June
TCKT_067037,2022-07-04 14:22:02,CUST_02506,small_business,in_app,notifications,how_to,medium,open,standard,29.91,0,negative,0,0,web,APAC,2022,7,July
TCKT_070171,2025-03-21 10:42:34,CUST_00027,enterprise,in_app,data_export,feature_request,medium,closed_no_action,gold,233.88,0,neutral,0,0,android,Unknown,2025,3,March
TCKT_035175,2025-12-07 05:55:51,CUST_09564,non_profit,email,data_export,bug,medium,resolved,gold,39.79,0,positive,0,1,api_client,MEA,2025,12,December
TCKT_073919,2024-04-19 11:26:37,CUST_08528,individual,email,api_integration,billing_problem,low,open,standard,29.91,0,very_negative,2,0,desktop_app,Unknown,2024,4,April
TCKT_064190,2025-11-23 06:08:31,CUST_04444,non_profit,chat,mobile_app,other,low,resolved,gold,16.47,0,neutral,0,0,ios,MEA,2025,11,November
TCKT_026073,2024-05-29 12:11:35,CUST_01395,individual,chat,login_auth,feature_request,medium,in_progress,standard,29.91,0,neutral,3,1,web,EU,2024,5,May
TCKT_073744,2024-03-31 23:53:11,CUST_00057,enterprise,chat,notifications,billing_problem,high,in_progress,gold,29.91,0,very_positive,5,0,android,MEA,2024,3,March
TCKT_025422,2025-08-08 22:37:26,CUST_02832,education,phone_transcript,login_auth,security_concern,low,resolved,standard,53.42,0,negative,0,1,ios,APAC,2025,8,August
TCKT_034775,2023-01-25 00:44:56,CUST_00176,enterprise,chat,billing,performance,low,resolved,standard,37.91,0,negative,2,0,desktop_app,LATAM,2023,1,January
TCKT_044145,2022-09-13 02:18:05,CUST_09782,education,phone_transcript,login_auth,performance,medium,resolved,standard,19.66,0,negative,2,0,desktop_app,APAC,2022,9,September
TCKT_033970,2025-10-22 22:30:42,CUST_05285,small_business,chat,notifications,feature_request,medium,open,standard,29.91,0,neutral,3,1,ios,LATAM,2025,10,October
TCKT_046907,2024-08-13 17:38:48,CUST_03351,enterprise,email,login_auth,feature_request,medium,resolved,gold,41.51,0,negative,3,0,ios,LATAM,2024,8,August
TCKT_054940,2025-02-08 00:57:49,CUST_05771,small_business,web_form,billing,security_concern,medium,resolved,standard,35.21,1,very_negative,0,0,web,EU,2025,2,February
TCKT_001640,2023-08-05 14:34:29,CUST_04032,small_business,email,notifications,performance,low,open,standard,29.91,0,very_negative,0,0,desktop_app,EU,2023,8,August
TCKT_085041,2022-05-26 13:54:16,CUST_05425,individual,web_form,data_export,other,low,open,gold,29.91,0,positive,4,0,android,MEA,2022,5,May
TCKT_025544,2023-08-24 03:15:55,CUST_05382,small_business,web_form,notifications,account_access,low,in_progress,platinum,29.91,0,negative,3,1,api_client,LATAM,2023,8,August
TCKT_097223,2024-09-29 14:34:30,CUST_09524,education,web_form,notifications,feature_request,low,resolved,standard,42.79,0,neutral,4,0,android,Unknown,2024,9,September
TCKT_045790,2023-06-28 20:55:34,CUST_03963,individual,web_form,notifications,bug,low,resolved,standard,41.61,0,very_positive,0,1,web,Unknown,2023,6,June
TCKT_016527,2023-11-14 12:47:59,CUST_08577,non_profit,phone_transcript,data_export,billing_problem,medium,in_progress,platinum,29.91,0,positive,5,0,android,EU,2023,11,November
TCKT_012217,2023-04-18 08:06:09,CUST_02611,education,web_form,login_auth,how_to,low,resolved,standard,70.12,0,neutral,3,0,api_client,APAC,2023,4,April
TCKT_054806,2022-08-25 00:31:36,CUST_09710,enterprise,web_form,data_export,other,low,resolved,gold,14.56,0,neutral,4,1,web,MEA,2022,8,August
TCKT_021949,2023-11-04 06:52:29,CUST_01137,non_profit,in_app,billing,security_concern,medium,resolved,standard,36.52,0,negative,2,1,api_client,MEA,2023,11,November
TCKT_081295,2022-04-16 19:32:56,CUST_04323,enterprise,chat,data_export,account_access,urgent,resolved,standard,6.5,0,neutral,0,0,api_client,EU,2022,4,April
TCKT_049500,2025-11-30 13:06:33,CUST_02141,enterprise,phone_transcript,analytics_dashboard,other,medium,open,standard,29.91,0,negative,3,1,android,MEA,2025,11,November
TCKT_081358,2025-05-28 20:56:05,CUST_00482,enterprise,email,notifications,performance,medium,in_progress,gold,29.91,0,neutral,0,0,android,Unknown,2025,5,May
TCKT_039392,2022-03-23 20:23:48,CUST_08297,individual,phone_transcript,analytics_dashboard,performance,medium,in_progress,platinum,29.91,0,very_negative,2,0,web,LATAM,2022,3,March
TCKT_074572,2024-10-26 00:19:47,CUST_05069,education,web_form,analytics_dashboard,bug,medium,on_hold,standard,29.91,0,very_positive,0,0,android,APAC,2024,10,October
TCKT_081524,2024-03-24 00:52:40,CUST_06449,non_profit,chat,notifications,other,high,in_progress,platinum,29.91,0,very_positive,5,0,android,APAC,2024,3,March
TCKT_048428,2025-10-31 12:55:37,CUST_02356,non_profit,phone_transcript,login_auth,billing_problem,medium,resolved,standard,42.42,0,negative,3,0,android,Unknown,2025,10,October
TCKT_004302,2023-01-30 01:01:03,CUST_01195,education,web_form,data_export,how_to,low,in_progress,gold,29.91,0,neutral,4,0,android,LATAM,2023,1,January
TCKT_014674,2023-12-27 10:41:18,CUST_00859,individual,in_app,mobile_app,other,medium,in_progress,standard,29.91,0,very_negative,1,0,android,MEA,2023,12,December
TCKT_064537,2025-04-18 08:29:14,CUST_02565,education,email,analytics_dashboard,performance,low,resolved,standard,61.76,0,negative,0,0,web,MEA,2025,4,April
TCKT_038190,2024-09-06 09:23:48,CUST_02318,individual,web_form,data_export,bug,urgent,resolved,standard,2.24,1,positive,5,1,android,APAC,2024,9,September
TCKT_002131,2023-06-08 21:28:56,CUST_03256,education,chat,login_auth,performance,high,in_progress,standard,29.91,0,neutral,3,0,android,LATAM,2023,6,June
TCKT_086981,2023-05-24 14:48:06,CUST_03759,education,web_form,login_auth,other,high,resolved,gold,5.47,0,neutral,0,0,ios,MEA,2023,5,May
TCKT_042253,2024-01-15 21:09:30,CUST_02335,enterprise,chat,analytics_dashboard,how_to,medium,in_progress,standard,29.91,0,very_positive,5,0,api_client,MEA,2024,1,January
TCKT_068067,2024-09-29 21:49:06,CUST_03389,non_profit,email,analytics_dashboard,how_to,medium,open,gold,29.91,0,positive,0,0,web,APAC,2024,9,September
TCKT_063098,2024-10-21 14:42:54,CUST_01111,enterprise,email,login_auth,how_to,high,open,standard,29.91,0,positive,5,0,api_client,Unknown,2024,10,October
TCKT_024386,2023-06-24 10:41:27,CUST_03295,individual,in_app,login_auth,bug,low,on_hold,standard,29.91,0,very_positive,5,1,ios,LATAM,2023,6,June
TCKT_078097,2024-07-23 03:54:01,CUST_00425,education,chat,login_auth,bug,low,resolved,standard,44.27,0,very_negative,0,0,desktop_app,EU,2024,7,July
TCKT_070916,2025-07-07 22:48:14,CUST_04715,small_business,phone_transcript,notifications,feature_request,low,resolved,standard,46.43,0,very_negative,0,0,android,MEA,2025,7,July
TCKT_073526,2024-02-15 15:35:03,CUST_00977,enterprise,web_form,analytics_dashboard,how_to,low,in_progress,standard,29.91,0,neutral,3,1,desktop_app,EU,2024,2,February
TCKT_065322,2024-08-26 18:35:27,CUST_00172,small_business,phone_transcript,billing,feature_request,low,open,gold,29.91,0,neutral,0,0,api_client,EU,2024,8,August
TCKT_008599,2024-03-20 11:33:28,CUST_01183,small_business,chat,notifications,account_access,high,resolved,platinum,1.06,0,very_negative,0,0,desktop_app,Unknown,2024,3,March
TCKT_065053,2023-10-08 01:27:56,CUST_03501,enterprise,in_app,login_auth,other,medium,resolved,platinum,18.32,0,neutral,4,1,ios,LATAM,2023,10,October
TCKT_029548,2022-10-07 11:20:09,CUST_06654,education,web_form,billing,feature_request,urgent,open,standard,29.91,0,positive,5,0,web,LATAM,2022,10,October
TCKT_045886,2023-10-26 13:39:44,CUST_09411,education,phone_transcript,billing,account_access,medium,resolved,standard,39.56,0,negative,3,1,ios,APAC,2023,10,October
TCKT_067523,2023-05-14 19:46:39,CUST_07688,non_profit,in_app,data_export,performance,low,resolved,standard,44.64,0,negative,2,0,desktop_app,APAC,2023,5,May
TCKT_076255,2024-10-26 07:14:49,CUST_04561,education,chat,analytics_dashboard,feature_request,low,resolved,standard,57.41,0,positive,4,1,android,MEA,2024,10,October
TCKT_088399,2023-02-21 11:25:50,CUST_00808,individual,chat,api_integration,billing_problem,medium,in_progress,gold,29.91,0,neutral,0,1,web,APAC,2023,2,February
TCKT_000322,2024-02-20 03:35:27,CUST_07620,education,chat,login_auth,account_access,low,open,gold,29.91,0,very_negative,2,1,ios,EU,2024,2,February
TCKT_093868,2023-02-11 19:34:54,CUST_06217,enterprise,web_form,mobile_app,feature_request,urgent,open,gold,29.91,0,very_positive,5,1,android,APAC,2023,2,February
TCKT_005183,2023-05-10 18:16:40,CUST_05090,enterprise,web_form,login_auth,account_access,high,on_hold,standard,29.91,0,very_negative,2,0,android,APAC,2023,5,May
TCKT_011766,2025-02-13 13:16:19,CUST_02835,education,web_form,login_auth,security_concern,low,on_hold,standard,29.91,0,neutral,3,1,android,APAC,2025,2,February
TCKT_051487,2025-12-02 23:09:57,CUST_08723,individual,chat,notifications,security_concern,medium,resolved,standard,10.34,0,neutral,3,0,desktop_app,LATAM,2025,12,December
TCKT_099162,2022-04-25 22:45:28,CUST_08223,non_profit,phone_transcript,api_integration,bug,low,resolved,standard,60.51,0,very_negative,2,1,ios,APAC,2022,4,April
TCKT_054984,2022-05-17 23:11:51,CUST_06483,enterprise,web_form,data_export,security_concern,medium,in_progress,standard,29.91,0,negative,0,1,ios,MEA,2022,5,May
TCKT_037083,2025-11-16 21:18:04,CUST_06459,small_business,phone_transcript,billing,account_access,low,on_hold,standard,29.91,0,positive,4,0,android,LATAM,2025,11,November
TCKT_057300,2023-10-23 13:33:01,CUST_00855,individual,web_form,data_export,bug,medium,resolved,platinum,35.83,0,positive,5,0,android,EU,2023,10,October
TCKT_046020,2024-01-13 01:32:49,CUST_05329,enterprise,phone_transcript,notifications,other,low,open,standard,29.91,0,neutral,4,0,ios,APAC,2024,1,January
TCKT_033351,2022-08-09 00:19:35,CUST_03623,enterprise,web_form,api_integration,account_access,high,resolved,gold,4.1,0,very_positive,5,0,desktop_app,MEA,2022,8,August
TCKT_071518,2022-10-05 08:57:46,CUST_06258,non_profit,in_app,mobile_app,performance,low,resolved,standard,54.62,0,positive,4,1,ios,MEA,2022,10,October
TCKT_023602,2023-10-11 04:09:41,CUST_07325,non_profit,in_app,api_integration,how_to,low,resolved,platinum,24.2,0,very_positive,5,0,api_client,APAC,2023,10,October
TCKT_025860,2025-06-08 18:49:20,CUST_00458,individual,phone_transcript,billing,feature_request,low,closed_no_action,standard,197.51,0,negative,3,0,web,MEA,2025,6,June
TCKT_084378,2022-04-30 21:01:29,CUST_01136,individual,email,api_integration,bug,high,open,standard,29.91,0,very_positive,5,0,ios,EU,2022,4,April
TCKT_066717,2022-06-17 11:16:59,CUST_06992,education,chat,login_auth,how_to,high,resolved,standard,14.18,0,negative,0,0,android,MEA,2022,6,June
TCKT_065824,2023-02-23 06:54:32,CUST_00795,education,phone_transcript,mobile_app,security_concern,low,resolved,gold,54.4,0,negative,0,0,web,LATAM,2023,2,February
TCKT_034904,2023-09-12 22:01:10,CUST_02848,enterprise,in_app,analytics_dashboard,security_concern,low,resolved,platinum,67.17,0,neutral,3,1,android,APAC,2023,9,September
TCKT_064070,2024-05-28 11:56:42,CUST_07943,non_profit,phone_transcript,notifications,bug,medium,resolved,standard,39.67,0,neutral,4,1,ios,MEA,2024,5,May
TCKT_061907,2024-07-15 12:08:37,CUST_06484,individual,in_app,mobile_app,bug,high,resolved,standard,2.74,0,negative,2,0,desktop_app,APAC,2024,7,July
TCKT_021970,2024-07-13 06:12:27,CUST_00981,non_profit,phone_transcript,mobile_app,performance,high,resolved,standard,9.86,0,positive,5,0,android,EU,2024,7,July
TCKT_025134,2024-10-27 04:48:30,CUST_08002,education,phone_transcript,analytics_dashboard,how_to,low,resolved,platinum,28.32,0,neutral,3,1,web,Unknown,2024,10,October
TCKT_033719,2023-02-19 07:43:11,CUST_03062,education,email,login_auth,other,low,resolved,standard,45.74,0,negative,0,1,api_client,LATAM,2023,2,February
TCKT_056510,2023-01-11 04:43:15,CUST_01307,non_profit,in_app,api_integration,billing_problem,high,resolved,standard,18.99,0,negative,3,0,android,LATAM,2023,1,January
TCKT_051729,2022-03-21 10:31:56,CUST_07780,small_business,in_app,mobile_app,how_to,medium,in_progress,gold,29.91,0,very_positive,5,0,api_client,EU,2022,3,March
TCKT_095208,2025-07-24 07:52:13,CUST_00594,non_profit,web_form,notifications,security_concern,medium,closed_no_action,platinum,50.72,0,very_negative,0,1,web,LATAM,2025,7,July
TCKT_091551,2024-10-18 07:35:21,CUST_08073,small_business,web_form,analytics_dashboard,security_concern,low,open,platinum,29.91,0,very_negative,0,1,ios,MEA,2024,10,October
TCKT_073580,2023-04-03 19:30:40,CUST_06846,small_business,in_app,api_integration,account_access,medium,resolved,standard,23.55,0,negative,3,0,desktop_app,LATAM,2023,4,April
TCKT_029934,2022-10-30 02:16:04,CUST_01484,individual,web_form,analytics_dashboard,security_concern,medium,in_progress,platinum,29.91,0,negative,2,0,api_client,Unknown,2022,10,October
TCKT_018283,2024-11-15 14:40:39,CUST_08809,small_business,phone_transcript,billing,billing_problem,medium,closed_no_action,standard,168.07,0,negative,0,0,android,MEA,2024,11,November
TCKT_079966,2022-07-15 16:01:08,CUST_09564,small_business,in_app,api_integration,other,high,resolved,standard,12.98,0,neutral,3,1,desktop_app,APAC,2022,7,July
TCKT_020916,2022-07-25 10:05:40,CUST_00043,small_business,web_form,mobile_app,performance,medium,resolved,platinum,17.04,0,negative,0,0,ios,MEA,2022,7,July
TCKT_099005,2024-01-17 09:35:22,CUST_07802,individual,web_form,billing,feature_request,low,resolved,standard,56.56,0,very_positive,5,0,ios,EU,2024,1,January
TCKT_023300,2022-03-14 04:57:06,CUST_01895,enterprise,email,mobile_app,bug,medium,resolved,platinum,13.18,0,positive,4,1,android,APAC,2022,3,March
TCKT_000417,2025-06-01 21:03:30,CUST_08096,non_profit,email,data_export,other,high,open,standard,29.91,0,neutral,4,0,android,LATAM,2025,6,June
TCKT_037866,2025-07-10 11:01:19,CUST_08318,non_profit,in_app,analytics_dashboard,feature_request,low,in_progress,platinum,29.91,0,positive,0,0,desktop_app,LATAM,2025,7,July
TCKT_093349,2022-09-08 07:23:34,CUST_06021,non_profit,web_form,analytics_dashboard,account_access,medium,resolved,standard,24.34,0,very_positive,0,1,android,EU,2022,9,September
TCKT_037609,2024-11-25 15:33:49,CUST_05556,individual,in_app,api_integration,account_access,high,closed_no_action,standard,42.54,0,positive,5,0,ios,APAC,2024,11,November
TCKT_019574,2022-02-25 13:11:21,CUST_02400,enterprise,phone_transcript,analytics_dashboard,other,medium,in_progress,standard,29.91,0,negative,2,0,android,EU,2022,2,February
